grapheme,ground_truth_phoneme,predicted_phoneme,model
wire,wˈaɪɚ,The General American English phonemic transcription for 'wire' is /waɪɹ/.,gpt-3.5-turbo
wired,wˈaɪɚd,The General American English phonemic transcription for 'wired' is /waɪɹd/.,gpt-3.5-turbo
wires,wˈaɪɚz,"Sure, the General American English phonemic transcription for 'wires' is /waɪɹz/.",gpt-3.5-turbo
witch,wˈɪtʃ,The General American English phonemic transcription for 'witch' is /wɪtʃ/.,gpt-3.5-turbo
wool,wˈʊl,The General American English phonemic transcription for 'wool' is /wʊl/.,gpt-3.5-turbo
workflow,wˈɚkflˌoʊ,The General American English phonemic transcription for 'workflow' is /ˈwɜɹkˌfloʊ/.,gpt-3.5-turbo
woven,wˈoʊvən,The General American English phonemic transcription for 'woven' is /ˈwoʊvən/.,gpt-3.5-turbo
yelp,jˈɛlp,The General American English phonemic transcription for 'yelp' is /jɛlp/.,gpt-3.5-turbo
yemen,jˈɛmən,The General American English phonemic transcription for 'Yemen' is /ˈjɛmən/.,gpt-3.5-turbo
zambia,zˈæmbiə,/zæmˈbiə/,gpt-3.5-turbo
zip,zˈɪp,The General American English phonemic transcription for 'zip' is /zɪp/.,gpt-3.5-turbo
zodiac,zˈoʊdiˌæk,/zəʊdiæk/,gpt-3.5-turbo
