grapheme,ground_truth_phoneme,predicted_phoneme,model
olympiad,oʊlˈɪmpiˌæd,/əˈlɪmpiˌæd/,gpt-4o
omen,ˈoʊmən,/ˈoʊmən/,gpt-4o
ominous,ˈɑːmənəs,/ˈɑmənəs/,gpt-4o
ooze,ˈuːz,/uːz/,gpt-4o
opah,ˈoʊpə,/ˈoʊpə/,gpt-4o
oresund,ˌɔɹˈɛsənd,The General American English phonemic transcription for 'oresund' is /ˈɔɹəsʌnd/.,gpt-4o
orgone,ˈɔːɹgən,/ˈɔɹɡoʊn/,gpt-4o
ort,ˈɔːɹt,/ɔɹt/,gpt-4o
oswego,ɑswˈiːgoʊ,/osˈwiːgoʊ/,gpt-4o
otherworldly,ˈʌðɚwˈɚldli,/ˌʌðɚˈwɝldli/,gpt-4o
otomi,oʊtˈoʊmi,The General American English phonemic transcription for 'otomi' is /ˌoʊtəˈmi/.,gpt-4o
otorhinolaryngologist,oʊtˌoʊɹinhəlˈɪdʒəʃəns,/oʊtoʊˌɹaɪnoʊˌlæɹɪnˈɡɑlədʒɪst/,gpt-4o
ouch,ˈaʊtʃ,/aʊtʃ/,gpt-4o
ouray,aʊɹˈeɪ,The General American English phonemic transcription for 'ouray' is /ˈjʊɹeɪ/.,gpt-4o
ouster,ˈaʊstɚ,/ˈaʊstɚ/,gpt-4o
outgrowth,ˈaʊtgɹˌoʊθ,/ˈaʊtˌɡɹoʊθ/,gpt-4o
outlast,ˈaʊtlˌæst,/aʊtˈlæst/,gpt-4o
outremer,ˈaʊtɹˌɛmɚ,The General American English phonemic transcription for 'outremer' is /ˌuːtɹəˈmɪɹ/.,gpt-4o
ouzo,ˈuːzoʊ,The General American English phonemic transcription for 'ouzo' is /ˈuːzoʊ/.,gpt-4o
overrate,ˌoʊvɚɹˈeɪt,/oʊvɚˈɹeɪt/,gpt-4o
overridden,ˈoʊvɚɹˈɪdən,/ˌoʊvɚˈɹɪdən/,gpt-4o
overrode,ˈoʊvɚɹˈoʊd,/ˌoʊvɚˈɹoʊd/,gpt-4o
oversleep,ˌoʊvɚslˈiːp,/ˌoʊvɚˈsliːp/,gpt-4o
overslept,ˌoʊvɚslˈɛpt,/ˌoʊvɚˈslɛpt/,gpt-4o
oxybutynin,ˌɑksikjˈuːʃənti,/ˌɑksiˈbjutənɪn/,gpt-4o
oxyd,ˈɑːksˌaɪd,"The word 'oxyd' is not commonly used in contemporary English, but if you are referring to a variant spelling of 'oxide', the General American English phonemic transcription would be /ˈɑkˌsaɪd/.",gpt-4o
pacemaker,pˈeɪsmˌeɪkɚ,/ˈpeɪsˌmeɪkɚ/,gpt-4o
paducah,pədˈuːkə,/pəˈduːkə/,gpt-4o
pah,pˈæ,/pɑ/,gpt-4o
painkiller,pˈeɪnkˌɪlɚ,/pˈeɪnˌkɪlɚ/,gpt-4o
pamphlet,pˈæmflət,/pæmflət/,gpt-4o
panacea,pˌænəsˈiːə,/pænəˈsiə/,gpt-4o
pancras,pˈænkɹəs,The General American English phonemic transcription for 'pancras' is /ˈpæŋkɹəs/.,gpt-4o
pandemic,pændˈɛmɪk,/pænˈdɛmɪk/,gpt-4o
pantheistic,pˌænθiˈɪstɪk,/pænθiˈɪstɪk/,gpt-4o
papenburg,pˈeɪpənbɚg,/pæpənbɝɡ/,gpt-4o
papyrus,pˈeɪpiɚz,/pəˈpaɪɹəs/,gpt-4o
paracelsus,pˌɛɹəsˈɛləsəs,/pɛɹəˈsɛlsəs/,gpt-4o
parachute,pˈɛɹəʃˌut,/pɛɹəˌʃuːt/,gpt-4o
paragon,pˈɛɹəgˌɑn,/pˈɛɹəˌɡɑn/,gpt-4o
paramecium,pˌɛɹəmˈiːsiəm,/pɛɹəˈmiːʃiəm/,gpt-4o
parasitism,pɚˈæsəstaɪts,/ˈpɛɹəsɪˌtɪzəm/,gpt-4o
parch,pˈɑːɹtʃ,/pɑɹtʃ/,gpt-4o
parched,pˈɑːɹtʃt,/pɑɹtʃt/,gpt-4o
parentheses,pɚˈɛnθəsˌiz,/pəˈɹɛnθəsiz/,gpt-4o
parenthesis,pɚˈɛnθəsɪs,/pəˈɹɛnθəsɪs/,gpt-4o
paroxysm,pɚˈɑːksɪzəm,/pˈæɹəksɪzəm/,gpt-4o
parquetry,pˈɑːɹkətɹi,/pɑɹˈkeɪtɹi/,gpt-4o
partake,pɑɹtˈeɪk,/pɑɹˈteɪk/,gpt-4o
partaken,pˈɑːɹtəkən,/pɑɹˈteɪkən/,gpt-4o
participle,pˈɑːɹtɪsˌɪpəl,/pɑɹtɪsɪpəl/,gpt-4o
particularity,pɚtˌɪkjəlˈæɹəti,/pɚˌtɪkjəˈlɛɹəti/,gpt-4o
partook,pˈɑːɹtˌʊk,/pɑɹˈtʊk/,gpt-4o
passel,pˈæsɪl,The General American English phonemic transcription for 'passel' is /ˈpæsəl/.,gpt-4o
pastrami,pəstɹˈɑːmi,/pəˈstɹɑmi/,gpt-4o
patella,pətˈɛlə,/pəˈtɛlə/,gpt-4o
patriarch,pˈeɪtɹiˌɑɹk,/ˈpeɪtɹiˌɑɹk/,gpt-4o
patriotism,pˈeɪtɹiətˌɪzəm,/ˈpeɪtɹiəˌtɪzəm/,gpt-4o
patrolled,pətɹˈoʊld,/pəˈtɹoʊld/,gpt-4o
patrolling,pətɹˈoʊlɪŋ,/pəˈtɹoʊlɪŋ/,gpt-4o
patrols,pətɹˈoʊlz,/pəˈtɹoʊlz/,gpt-4o
patronal,pətɹˈɑːnəl,/pəˈtɹoʊnəl/,gpt-4o
paunch,pˈɔːntʃ,/pɔntʃ/,gpt-4o
pavlovian,pˌævlˈoʊviən,/pævˈloʊviən/,gpt-4o
pawprint,pˈɔːpɹɪnt,/pɔˈpɹɪnt/,gpt-4o
pease,pˈiːz,/piːz/,gpt-4o
pecuniary,pɛkjˈuːniˌɛɹi,/pɪˈkjuːniˌɛɹi/,gpt-4o
pedophilia,pˌɛdəfˈɪljə,/ˌpɛdəˈfɪliə/,gpt-4o
peds,pˈɛdz,/pɛdz/,gpt-4o
peewee,pˈiːwˌi,/ˈpiˌwi/,gpt-4o
pellow,pˈɛloʊ,/pɛloʊ/,gpt-4o
penal,pˈiːnəl,/ˈpinəl/,gpt-4o
pence,pˈɛns,/pɛns/,gpt-4o
pentazocine,pˌɛntəzədˈeɪʃən,/pɛnˈtæzoʊˌsiːn/,gpt-4o
pentium,pˈɛntiəm,/pɛnʃəm/,gpt-4o
pentobarbital,pˌɛntəbɹˈeɪʃəbəl,/pɛntoʊˈbɑɹbɪtɔl/,gpt-4o
penumbra,pɪnˈʌmbɹə,/pəˈnʌmbɹə/,gpt-4o
pepino,pɛpˈiːnoʊ,/pəˈpinoʊ/,gpt-4o
pepperoni,pˌɛpɚˈoʊni,/ˌpɛpəˈɹoʊni/,gpt-4o
perahu,pɚˈɔːhə,/pəˈɹɑːhu/,gpt-4o
peranakan,pˌɛɹənˈækən,The General American English phonemic transcription for 'peranakan' is /pəˈɹænəkən/.,gpt-4o
perch,pˈɚtʃ,/pɝtʃ/,gpt-4o
percussive,pɚkˈʌsəv,/pɚˈkʌsɪv/,gpt-4o
pericles,pˈɛɹəkəlz,/pɛɹɪˌkliz/,gpt-4o
perpetrator,pˈɚpətɹˌeɪtɚ,/pɝpəˌtɹeɪtɚ/,gpt-4o
perspicacity,pɚspəkˈætɪki,/pɚspɪˈkæsɪti/,gpt-4o
perspicuity,pɚspɪkjˈuːtɪki,/pɚspɪˈkjuːɪti/,gpt-4o
perspiration,pˌɚspɚˈeɪʃən,/pɚˌspaɪˈɹeɪʃən/,gpt-4o
persuasion,pɚswˈeɪʒən,/pɚˈsweɪʒən/,gpt-4o
pervasive,pɚvˈeɪsɪv,/pɚˈveɪsɪv/,gpt-4o
pesticide,pˈɛstəsˌaɪd,/pɛstɪˌsaɪd/,gpt-4o
petard,pˈɛtɚd,/pəˈtɑɹd/,gpt-4o
petone,pˈɛtoʊn,/pəˈtoʊn/,gpt-4o
petrel,pˈɛtɹəl,/pɛtɹəl/,gpt-4o
pharmacological,fˌɑɹməkəlˈɑːdʒɪkəl,/ˌfɑɹməkəˈlɑdʒɪkəl/,gpt-4o
pharmacologist,fˌɑɹməkˈɑːlədʒɪst,/ˌfɑɹməˈkɑlədʒɪst/,gpt-4o
phaser,fˈeɪzɚ,/ˈfeɪzɚ/,gpt-4o
phentolamine,fˌɛntəlˈeɪmən,/fɛnˈtɑləˌmin/,gpt-4o
pherecydes,fˈɛɹəsˌaɪdz,"The word 'pherecydes' does not have a standard pronunciation in General American English, as it is not a commonly used word in the language. However, if you are referring to a name or a term from another context, such as 'Pherecydes' from Greek mythology, a possible GAE approximation could be /fəˈɹɛsɪdiːz/.",gpt-4o
philander,fˈɪləndɚ,/fəˈlændɚ/,gpt-4o
philomath,fˈɪləmɑθ,/ˈfɪləmæθ/,gpt-4o
philomena,fɪləmˈiːnə,/fɪləˈmiːnə/,gpt-4o
phlegm,flˈɛgm,/phlɛm/,gpt-4o
phoenician,fənˈiːʃən,/fəˈniːʃən/,gpt-4o
phosphor,fˈɑːsfˌɔɹ,/phɑsfɚ/,gpt-4o
phragmites,fɹˈægmˌaɪts,The General American English phonemic transcription for 'phragmites' is /fɹæɡˈmaɪtiz/.,gpt-4o
phrasal,fɹˈɑːzəl,/ˈfɹeɪzəl/,gpt-4o
phrasings,fɹˈeɪzɪŋz,/fɹeɪzɪŋz/,gpt-4o
phyllis,fˈɪlɪs,/ˈfɪlɪs/,gpt-4o
phylogeny,faɪlˈɑːdʒəni,/faɪˈlɑdʒəni/,gpt-4o
physio,fˈɪzioʊ,/ˈfɪzioʊ/,gpt-4o
pice,pˈaɪs,/pais/,gpt-4o
pickaxe,pɪkˈɑːsk,/pɪkˌæks/,gpt-4o
pigeons,pˈɪdʒənz,/pɪdʒənz/,gpt-4o
pigging,pˈɪgɪŋ,/pɪɡɪŋ/,gpt-4o
pigsty,pˈɪgsti,/pɪɡstaɪ/,gpt-4o
pigtail,pˈɪgtˌeɪl,/pɪɡteɪl/,gpt-4o
pilaster,pəlˈæstɚ,/pəˈlæstɚ/,gpt-4o
pillbox,pˈɪlbɑks,/pɪlˌbɑks/,gpt-4o
pinho,pˈɪnhoʊ,/pɪnhoʊ/,gpt-4o
pinkie,pˈɪŋki,/pɪŋki/,gpt-4o
pinochle,pɪnˈɑːtʃəl,/pinʌkəl/,gpt-4o
pitiful,pˈɪtəfəl,/ˈpɪtɪfəl/,gpt-4o
piton,pˈiːtən,/pitɑn/,gpt-4o
pixelated,pˈɪksəlˌeɪtɪd,/ˈpɪksəˌleɪtɪd/,gpt-4o
pizzeria,pˌitsɚˈiːə,/pitsəˈɹiə/,gpt-4o
pizzle,pˈɪzəl,/pɪzəl/,gpt-4o
placings,plˈeɪsɪŋz,The General American English phonemic transcription for 'placings' is /ˈpleɪsɪŋz/.,gpt-4o
plastron,plˈæstɹən,/plæstɹən/,gpt-4o
plautdietsch,plˈaʊtɪdɪtʃɪz,"The word 'plautdietsch' does not have a standard pronunciation in General American English, as it is a term specific to a particular language and culture (referring to a dialect of Low German). However, if we were to approximate it using GAE phonemes, it might be transcribed as /plaʊtˈdiːtʃ/.",gpt-4o
playdate,plˈeɪdˌeɪt,/ˈpleɪˌdeɪt/,gpt-4o
playwright,plˈeɪɹˌaɪt,/ˈpleɪˌɹaɪt/,gpt-4o
plenteous,plˈɛntiəs,/plɛntiəs/,gpt-4o
plunger,plˈʌndʒɚ,/plʌndʒɚ/,gpt-4o
pluto,plˈuːtoʊ,/pluːtoʊ/,gpt-4o
pock,pˈɑːk,/pɑk/,gpt-4o
pocklington,pˈɑːklɪŋtən,The General American English phonemic transcription for 'pocklington' is /ˈpɑklɪŋtən/.,gpt-4o
podiatrist,pədˈaɪətɹˌɪst,/pəˈdaɪəˌtɹɪst/,gpt-4o
pogue,pˈoʊg,The General American English phonemic transcription for 'pogue' is /poʊɡ/.,gpt-4o
poignant,pˈɔɪnjənt,/ˈpɔɪnjənt/,gpt-4o
polemic,pəlˈɛmɪk,/pəˈlɛmɪk/,gpt-4o
pollen,pˈɑːlən,/pɑlən/,gpt-4o
polycystic,pˌɑlisˈɪstɪk,/ˌpɑliˈsɪstɪk/,gpt-4o
polygamist,pəlˈɪgəməst,/pəˈlɪɡəmɪst/,gpt-4o
polygamous,pəlˈɪgəməs,/pəˈlɪɡəməs/,gpt-4o
pomelo,poʊmˈɛloʊ,/pəˈmɛloʊ/,gpt-4o
pommel,pˈɑːməl,The General American English phonemic transcription for 'pommel' is /ˈpɑməl/.,gpt-4o
pomp,pˈɑːmp,/pɑmp/,gpt-4o
popo,pˈoʊpoʊ,/pˈoʊpoʊ/,gpt-4o
poppet,pˈɑːpət,/pɑˈpɪt/,gpt-4o
popsicle,pˈɑːpsɪkəl,/pɑpˌsɪkəl/,gpt-4o
porcini,pɔɹtʃˈiːni,/pɔɹˈtʃini/,gpt-4o
pornograph,pˈɔːɹnəgɹˌæf,/pɔɹˈnɑɡɹæf/,gpt-4o
portadown,pˈɔːɹtədaʊn,/pɔɹtəˈdaʊn/,gpt-4o
poser,pˈoʊzɚ,/ˈpoʊzɚ/,gpt-4o
potion,pˈoʊʃən,/pˈoʊʃən/,gpt-4o
potus,pˈoʊtəs,/pˈoʊtəs/,gpt-4o
poundings,pˈaʊndɪŋz,/pɑʊndɪŋz/,gpt-4o
practicable,pɹˈæktəkəbəl,/præktɪkəbl̩/,gpt-4o
pramipexole,pɹəmˈɪkəsəpˌoʊl,/præmɪˈpɛksoʊl/,gpt-4o
prattle,pɹˈætəl,/prætəl/,gpt-4o
prayed,pɹˈeɪd,/prɛɪd/,gpt-4o
prays,pɹˈeɪz,/prɛɪz/,gpt-4o
precinct,pɹˈiːsˌɪŋkt,/ˈpɹiˌsɪŋkt/,gpt-4o
preen,pɹˈiːn,/prin/,gpt-4o
prepuce,pɹˈɛpjˌus,/pripjus/,gpt-4o
pretence,pɹˈiːtəns,The General American English phonemic transcription for 'pretence' is /ˈpɹiˌtɛns/.,gpt-4o
pretest,pɹˈiːtˌɛst,/preˈtɛst/,gpt-4o
prexy,pɹˈɛksi,/preksi/,gpt-4o
prick,pɹˈɪk,/prɪk/,gpt-4o
pricked,pɹˈɪkt,/prɪkt/,gpt-4o
pricking,pɹˈɪkɪŋ,/prɪkɪŋ/,gpt-4o
pricks,pɹˈɪks,/prɪks/,gpt-4o
pridnestrovie,pɹˈɪdɹənstˌoʊfi,/prɪdnɛˈstɹoʊviə/,gpt-4o
pried,pɹˈaɪd,/pɹaɪd/,gpt-4o
pries,pɹˈaɪz,/priz/,gpt-4o
primus,pɹˈaɪməs,/ˈpɹaɪməs/,gpt-4o
privateer,pɹˈaɪvətɪtɚ,/pɹaɪvəˈtɪɹ/,gpt-4o
procainamide,pɹoʊkˈeɪnəmˌaɪd,/prəˈkeɪnəˌmaɪd/,gpt-4o
profundity,pɹəfˈʌndəti,/prəˈfʌndɪti/,gpt-4o
prognosticator,pɹˌɑgənsˈætɪk,/prɑɡˈnɑstɪˌkeɪtɚ/,gpt-4o
prometheus,pɹˈɑːmɪθˌɛʃ,/prəˈmiːθiəs/,gpt-4o
promptness,pɹˈɑːmptnəs,/pɹɑmptnəs/,gpt-4o
pronoia,pɹoʊnˈoʊjə,/prəˈnɔɪə/,gpt-4o
pronounce,pɹənˈaʊns,/prəˈnaʊns/,gpt-4o
propofol,pɹəpˈoʊfəl,/prəˈpoʊfɔl/,gpt-4o
prosciutto,pɹoʊʃiˈɛtoʊ,The General American English phonemic transcription for 'prosciutto' is /pɹəˈʃuːtoʊ/.,gpt-4o
prospector,pɹˈɔːspˌɛktɚ,/prəˈspɛktɚ/,gpt-4o
protege,pɹˈoʊtəʒˌeɪ,The General American English phonemic transcription for 'protege' is /ˈproʊtəˌʒeɪ/.,gpt-4o
proton,pɹˈoʊtˌɑn,/proʊˌtɑn/,gpt-4o
prowess,pɹˈaʊəs,/pɹaʊˈɛs/,gpt-4o
prune,pɹˈuːn,/pruːn/,gpt-4o
pruned,pɹˈuːnd,/prund/,gpt-4o
prunes,pɹˈuːnz,/pruːnz/,gpt-4o
pruning,pɹˈuːnɪŋ,/pruːnɪŋ/,gpt-4o
pry,pɹˈaɪ,/pɹaɪ/,gpt-4o
prying,pɹˈaɪɪŋ,/pɹaɪɪŋ/,gpt-4o
psle,slˈiː,"It seems there might be a misunderstanding, as ""psle"" does not correspond to a standard English word or acronym that would have a recognized pronunciation in General American English. If you meant a different word or acronym, please provide more context or clarification.",gpt-4o
psychiatrist,səkˈaɪətɹəst,/saɪˈkaɪətrɪst/,gpt-4o
psychokinesis,sˌaɪkoʊkənˈiːsəs,/ˌsaɪkoʊkɪˈnisɪs/,gpt-4o
publicize,pˈʌblɪsˌaɪz,/pˈʌblɪˌsaɪz/,gpt-4o
pucelle,pəsˈɛl,"The word 'pucelle' is not commonly used in General American English, and its pronunciation may vary based on its origin. However, if we were to approximate it using GAE phonemic patterns, it might be transcribed as /pjuˈsɛl/.",gpt-4o
puffin,pˈʌfˌɪn,/pʌfɪn/,gpt-4o
pukka,pˈʌkə,/pʌkə/,gpt-4o
pulmonology,pʊlmənˈɑːlədʒi,/pʊlməˈnɑlədʒi/,gpt-4o
punning,pˈʌnɪŋ,/pʌnɪŋ/,gpt-4o
puns,pˈʌnz,/pʌnz/,gpt-4o
puppetry,pˈʌpətɹi,/ˈpʌpətri/,gpt-4o
puro,pˈʊɹoʊ,/pjʊɹoʊ/,gpt-4o
purposely,pˈɚpəsli,/ˈpɝpəsli/,gpt-4o
pyrazinamide,paɪɹˈeɪzmənədˌaɪn,/pɪˌɹæzɪˈnæmaɪd/,gpt-4o
pyrrhotite,pˈɪɹəʃˌeɪt,/pɪˈɹoʊˌtaɪt/,gpt-4o
pythagorean,pˌɪθəgˈɔːɹiən,/pɪˌθæɡəˈɹiən/,gpt-4o
qazvin,kˈæzvɪn,The General American English phonemic transcription for 'qazvin' is /kæzˈvin/.,gpt-4o
qdro,kdˈɔːɹfˌoʊ,/qdɹoʊ/,gpt-4o
quadruple,kwɑdɹˈuːpəl,/kwɑˈdɹupəl/,gpt-4o
quake,kwˈeɪk,/kweɪk/,gpt-4o
quakes,kwˈeɪks,/kweɪks/,gpt-4o
qualifier,kwˈɑːləfˌaɪɚ,/ˈkwɑləˌfaɪɚ/,gpt-4o
quarterstaff,kwˈɔːɹtɚstəf,/ˈkwɔɹtɚˌstæf/,gpt-4o
quim,kwˈɪm,/kwɪm/,gpt-4o
quinidine,kwˈɪnɪdˌaɪn,/ˈkwɪnɪˌdaɪn/,gpt-4o
quintain,kwɪntˈeɪn,/ˈkwɪnˌteɪn/,gpt-4o
quintet,kwɪntˈɛt,/kwɪnˈtɛt/,gpt-4o
quiver,kwˈɪvɚ,/ˈkwɪvɚ/,gpt-4o
quivering,kwˈɪvɚɪŋ,/ˈkwɪvɚɪŋ/,gpt-4o
rabbet,ɹˈæbət,/ˈɹæbɪt/,gpt-4o
racquet,ɹˈækɪt,/ˈɹækɪt/,gpt-4o
radii,ɹˈeɪdi,/ˈɹeɪdiˌaɪ/,gpt-4o
railing,ɹˈeɪlɪŋ,/ˈɹeɪlɪŋ/,gpt-4o
raincoat,ɹˈeɪnkˌoʊt,/ˈɹeɪnˌkoʊt/,gpt-4o
rakish,ɹˈeɪkɪʃ,/ˈɹeɪkɪʃ/,gpt-4o
ramble,ɹˈæmbəl,/ˈɹæmbəl/,gpt-4o
rambling,ɹˈæmblɪŋ,The General American English phonemic transcription for 'rambling' is /ˈɹæmblɪŋ/.,gpt-4o
rammel,ɹˈæməl,The General American English phonemic transcription for 'rammel' is /ˈɹæməl/.,gpt-4o
rammer,ɹˈæmɚ,The General American English phonemic transcription for 'rammer' is /ˈɹæmɚ/.,gpt-4o
rapporteur,ɹˌæpɚtˈuː,/ræpɔɹˈtɝ/,gpt-4o
rapture,ɹˈæptʃɚ,/ˈɹæptʃɚ/,gpt-4o
rashy,ɹˈæʃi,/ˈɹæʃi/,gpt-4o
raster,ɹˈæstɚ,/ˈɹæstɚ/,gpt-4o
raunch,ɹˈɔːntʃ,/ɹɔntʃ/,gpt-4o
rawhide,ɹˈɔːhˌaɪd,/ˈɹɔˌhaɪd/,gpt-4o
rayon,ɹˈeɪən,/ˈɹeɪˌɑn/,gpt-4o
razzmatazz,ɹˈæzmətˈæz,/ˌɹæzməˈtæz/,gpt-4o
reactor,ɹiˈæktɚ,/ɹiˈæktɚ/,gpt-4o
reak,ɹˈiːk,"It seems there might be a misunderstanding, as ""reak"" is not a standard English word. If you meant a different word or a typo occurred, please clarify. However, if you intended to create a hypothetical pronunciation, a plausible transcription could be /ɹik/, assuming it follows a similar pattern to words like ""reek.""",gpt-4o
rearguard,ɹiˈɔːɹgwɑd,/ˈɹɪɹˌɡɑɹd/,gpt-4o
reassure,ɹˌiəʃˈʊɹ,/ˌɹiːəˈʃʊɹ/,gpt-4o
rebus,ɹˈiːbəs,/ˈɹibəs/,gpt-4o
receptacle,ɹəsˈɛptəkəl,/rɪˈsɛptəkəl/,gpt-4o
receptionist,ɹɪsˈɛpʃənɪst,/rɪˈsɛpʃənɪst/,gpt-4o
receptor,ɹisˈɛptɚ,/rɪˈsɛptɚ/,gpt-4o
reciprocal,ɹɪsˈɪpɹəkəl,/rɪˈsɪpɹəkəl/,gpt-4o
recite,ɹəsˈaɪt,/rɪˈsaɪt/,gpt-4o
reclamation,ɹˌɛkləmˈeɪʃən,/ˌrɛkləˈmeɪʃən/,gpt-4o
reconnoiter,ɹˌikənˈɔɪtɚ,/ˌɹikəˈnɔɪtɚ/,gpt-4o
rectilinear,ɹˌɛktɪzˈɪlnɚ,/ˌɹɛktəˈlɪniɚ/,gpt-4o
rector,ɹˈɛktɚ,/ˈɹɛktɚ/,gpt-4o
rectory,ɹˈɛktɚi,/ˈɹɛktɚi/,gpt-4o
recusant,ɹɪkjˈuːzənt,/ˈɹɛkjəzənt/,gpt-4o
redaction,ɹɪdˈækʃən,/rɪˈdækʃən/,gpt-4o
redshift,ɹˈɛdʃfɪt,/redʃɪft/,gpt-4o
referer,ɹˈɛfɚɚ,/rɪˈfɜɹɚ/,gpt-4o
reification,ɹˌifəkˈeɪʃən,/ˌɹiəfəˈkeɪʃən/,gpt-4o
relic,ɹˈɛlɪk,/ˈɹɛlɪk/,gpt-4o
reluctantly,ɹɪlˈʌktəntli,/rɪˈlʌktəntli/,gpt-4o
rematch,ɹˈiːmˈætʃ,/ˈɹiˌmætʃ/,gpt-4o
remiss,ɹimˈɪs,/rɪˈmɪs/,gpt-4o
replete,ɹiplˈiːt,/rɪˈplit/,gpt-4o
repress,ɹipɹˈɛs,/rɪˈpɹɛs/,gpt-4o
reprinted,ɹipɹˈɪntɪd,/rɪˈpɹɪntɪd/,gpt-4o
repugnant,ɹɪpˈʌgnənt,/rɪˈpʌɡnənt/,gpt-4o
rese,ɹˈiːs,"It seems there might be a misunderstanding, as ""rese"" is not a standard English word. If you meant a different word or a specific context, please provide more details. However, if ""rese"" is intended as a name or abbreviation, it would typically be transcribed as /ɹis/ in General American English.",gpt-4o
reticule,ɹˈɛtɪkjˌul,/ˈɹɛtɪˌkjul/,gpt-4o
retrench,ɹitɹˈɛntʃ,/rɪˈtɹɛntʃ/,gpt-4o
revengeful,ɹivˈɛnfəgˌʌn,/rɪˈvɛndʒfəl/,gpt-4o
reverberate,ɹɪvˈɚbɚət,/rɪˈvɝbəˌɹeɪt/,gpt-4o
revocation,ɹˌɛvəkˈeɪʃən,/ˌɹɛvəˈkeɪʃən/,gpt-4o
rhetorician,ɹˌɛtɚˈɪʃən,/ˌɹɛtəˈɹɪʃən/,gpt-4o
rhodesia,ɹoʊdˈiːʒə,/rɹoʊˈdiːʒə/,gpt-4o
rickets,ɹˈɪkɪts,/rɪkɪts/,gpt-4o
ridden,ɹˈɪdən,/rɪdn̩/,gpt-4o
riga,ɹˈiːgə,/rigə/,gpt-4o
rigged,ɹˈɪgd,/rɪɡd/,gpt-4o
rinsing,ɹˈɪnsɪŋ,/rɪnsɪŋ/,gpt-4o
risedronate,ɹˈɪsədɹənˌeɪt,/rɪˈzɛdɹəˌneɪt/,gpt-4o
rites,ɹˈaɪts,/ɹaɪts/,gpt-4o
robber,ɹˈɑːbɚ,/ˈɹɑbɚ/,gpt-4o
rochambeau,ɹˌoʊʃəmˈoʊbi,The General American English phonemic transcription for 'rochambeau' is /ˌɹoʊʃæmˈboʊ/.,gpt-4o
rog,ɹˈɑːg,/ɹɑɡ/,gpt-4o
romulus,ɹˈɑːmjələs,/ˈɹɑmjələs/,gpt-4o
rook,ɹˈʊk,/ɹʊk/,gpt-4o
rooks,ɹˈʊks,/ɹʊks/,gpt-4o
roos,ɹˈuːz,/ɹuz/,gpt-4o
roque,ɹˈoʊk,The General American English phonemic transcription for 'roque' is /ɹoʊk/.,gpt-4o
rosenstein,ɹˈoʊzənstˌaɪn,"The General American English phonemic transcription for 'rosenstein' can vary depending on the pronunciation preference, but a common transcription is /ˈɹoʊzənˌstaɪn/.",gpt-4o
rosette,ɹəsˈɛt,/ɹoʊˈzɛt/,gpt-4o
rosyth,ɹˈɑːsɪθ,"The word 'rosyth' does not have a standard pronunciation in General American English, as it is not a commonly recognized word in the GAE lexicon. However, if we were to approximate a pronunciation based on typical GAE patterns, it might be transcribed as /ˈɹoʊzaɪθ/. This assumes a pronunciation similar to other words with similar spelling patterns.",gpt-4o
rotavirus,ɹoʊtˈɑːvɪɹəs,/ˈɹoʊtəˌvaɪɹəs/,gpt-4o
rounder,ɹˈaʊndɚ,/ˈɹaʊndɚ/,gpt-4o
rousseau,ɹusˈoʊ,The General American English phonemic transcription for 'rousseau' is /ɹuˈsoʊ/.,gpt-4o
rove,ɹˈoʊv,/ɹoʊv/,gpt-4o
roving,ɹˈoʊvɪŋ,/ˈɹoʊvɪŋ/,gpt-4o
rubble,ɹˈʌbəl,/ˈɹʌbəl/,gpt-4o
ruck,ɹˈʌk,/ɹʌk/,gpt-4o
rudiment,ɹˈuːdɪmənt,/ˈɹudəmənt/,gpt-4o
rues,ɹˈuːz,/ruz/,gpt-4o
rummy,ɹˈʌmi,/rʌmi/,gpt-4o
rune,ɹˈuːn,/run/,gpt-4o
runned,ɹˈʌnd,"The word 'runned' is not a standard form in English, but if pronounced as if it were, it would be /ɹʌnd/.",gpt-4o
rutter,ɹˈʌtɚ,/ˈɹʌtɚ/,gpt-4o
sadomasochism,sədˈɑːməsəsəmz,/ˌseɪdoʊˈmæsəkɪzəm/,gpt-4o
sag,sˈæg,/sæɡ/,gpt-4o
sagamore,sˈægəmˌɔɹ,/sæɡəmɔɹ/,gpt-4o
sagely,sˈeɪgli,/ˈseɪdʒli/,gpt-4o
saladin,sˈælədɪn,The General American English phonemic transcription for 'saladin' is /ˈsæləˌdɪn/.,gpt-4o
salep,sˈeɪləp,The General American English phonemic transcription for 'salep' is /ˈsæləp/.,gpt-4o
salian,sˈeɪliən,/sæliən/,gpt-4o
sallow,sˈæloʊ,/ˈsæloʊ/,gpt-4o
saltbush,sˈɔːltbˌʌʃ,/sɔltbʊʃ/,gpt-4o
salyut,sˈæljət,/sælˈjut/,gpt-4o
samosata,sˌɑmoʊsˈɛtə,/səˈmɑsətə/,gpt-4o
sandal,sˈændəl,/ˈsændl̩/,gpt-4o
sandpaper,sˈændpˌeɪpɚ,/sændˌpeɪpɚ/,gpt-4o
sandpit,sˈændpˌɪt,/ˈsændˌpɪt/,gpt-4o
sandstone,sˈændstˌoʊn,/ˈsændˌstoʊn/,gpt-4o
sank,sˈæŋk,/sæŋk/,gpt-4o
sapan,sˈeɪpən,/səˈpæn/,gpt-4o
saracen,sˈɛɹəsən,/sæɹəsən/,gpt-4o
