grapheme,ground_truth_phoneme,predicted_phoneme,model
vegetation,vˌɛdʒətˈeɪʃən,The General American English pronunciation of 'vegetation' is /ˌvɛdʒəˈteɪʃən/.,gpt-3.5-turbo
veil,vˈeɪl,The General American English pronunciation of 'veil' is /veɪl/.,gpt-3.5-turbo
versatile,vˈɚsətəl,The General American English pronunciation of 'versatile' is /ˈvɜːrsəˌtaɪl/.,gpt-3.5-turbo
versatility,vˌɚsətˈɪləti,The General American English pronunciation of 'versatility' is /ˌvɜːrsəˈtɪləti/.,gpt-3.5-turbo
vessels,vˈɛsəlz,The General American English pronunciation of 'vessels' is /ˈvɛsəlz/.,gpt-3.5-turbo
victim,vˈɪktəm,The General American English pronunciation of 'victim' is /ˈvɪktɪm/.,gpt-3.5-turbo
vine,vˈaɪn,The General American English pronunciation of 'vine' is /vaɪn/.,gpt-3.5-turbo
violate,vˈaɪəleɪt,The General American English pronunciation of 'violate' is /ˈvaɪəˌleɪt/.,gpt-3.5-turbo
violated,vˈaɪəleɪtɪd,The General American English pronunciation of 'violated' is /ˈvaɪəˌleɪtɪd/.,gpt-3.5-turbo
violating,vˈaɪəleɪtɪŋ,The General American English pronunciation of 'violating' is /ˈvaɪəˌleɪtɪŋ/.,gpt-3.5-turbo
vulnerability,vˌʌlnɚəbˈɪlɪti,The General American English pronunciation of 'vulnerability' is /ˌvʌlnərəˈbɪləti/.,gpt-3.5-turbo
wade,wˈeɪd,The General American English pronunciation of 'wade' is /weɪd/.,gpt-3.5-turbo
warfare,wˈɔːɹfˌɛɹ,The General American English pronunciation of 'warfare' is /ˈwɔɹˌfɛɹ/.,gpt-3.5-turbo
way,wˈeɪ,The General American English pronunciation of 'way' is /weɪ/.,gpt-3.5-turbo
ways,wˈeɪz,The General American English pronunciation of 'ways' is /weɪz/.,gpt-3.5-turbo
weaker,wˈiːkɚ,The General American English pronunciation of 'weaker' is /ˈwikɚ/.,gpt-3.5-turbo
weakness,wˈiːknəs,The General American English pronunciation of 'weakness' is /ˈwiknəs/.,gpt-3.5-turbo
wealthy,wˈɛlθi,The General American English pronunciation of 'wealthy' is /ˈwɛlθi/.,gpt-3.5-turbo
weapons,wˈɛpənz,The General American English pronunciation of 'weapons' is /ˈwɛpənz/.,gpt-3.5-turbo
weave,wˈiːv,The General American English pronunciation of 'weave' is /wiːv/.,gpt-3.5-turbo
weaving,wˈiːvɪŋ,The General American English pronunciation of 'weaving' is /ˈwiːvɪŋ/.,gpt-3.5-turbo
web,wˈɛb,The General American English pronunciation of 'web' is /wɛb/.,gpt-3.5-turbo
webcam,wˈɛbkˌæm,The General American English pronunciation of 'webcam' is /ˈwɛbˌkæm/.,gpt-3.5-turbo
wedge,wˈɛdʒ,The General American English pronunciation of 'wedge' is /wɛdʒ/.,gpt-3.5-turbo
weigh,wˈeɪ,The General American English pronunciation of 'weigh' is /weɪ/.,gpt-3.5-turbo
weighed,wˈeɪd,The General American English pronunciation of 'weighed' is /weɪd/.,gpt-3.5-turbo
weighing,wˈeɪɪŋ,The General American English pronunciation of 'weighing' is /ˈweɪɪŋ/.,gpt-3.5-turbo
weighs,wˈeɪz,The General American English pronunciation of 'weighs' is /weɪz/.,gpt-3.5-turbo
weight,wˈeɪt,The General American English pronunciation of 'weight' is /weɪt/.,gpt-3.5-turbo
weighted,wˈeɪtɪd,The General American English pronunciation of 'weighted' is /ˈweɪtɪdɪd/.,gpt-3.5-turbo
weights,wˈeɪts,The General American English pronunciation of 'weights' is /weɪts/.,gpt-3.5-turbo
welcome,wˈɛlkəm,The General American English pronunciation of 'welcome' is /ˈwɛlkəm/.,gpt-3.5-turbo
welcomed,wˈɛlkəmd,The General American English pronunciation of 'welcomed' is /ˈwɛlkəmd/.,gpt-3.5-turbo
well,wˈɛl,The General American English pronunciation of 'well' is /wɛl/.,gpt-3.5-turbo
wells,wˈɛlz,The General American English pronunciation of 'wells' is /wɛlz/.,gpt-3.5-turbo
wharf,wˈɔːɹf,The General American English pronunciation of 'wharf' is /wɔɹf/.,gpt-3.5-turbo
wichita,wˈɪtʃətˌɔ,The General American English pronunciation of 'Wichita' is /wɪˈtʃɪtə/.,gpt-3.5-turbo
wider,wˈaɪdɚ,The General American English pronunciation of 'wider' is /ˈwaɪdɚ/.,gpt-3.5-turbo
wii,wˈiː,The General American English pronunciation of 'wii' is /wiː/.,gpt-3.5-turbo
win,wˈɪn,The General American English pronunciation of 'win' is /wɪn/.,gpt-3.5-turbo
wink,wˈɪŋk,The General American English pronunciation of 'wink' is /wɪŋk/.,gpt-3.5-turbo
winning,wˈɪnɪŋ,The General American English pronunciation of 'winning' is /ˈwɪnɪŋ/.,gpt-3.5-turbo
wins,wˈɪnz,The General American English pronunciation of 'wins' is /wɪnz/.,gpt-3.5-turbo
wire,wˈaɪɚ,The General American English pronunciation of 'wire' is /waɪɹ/.,gpt-3.5-turbo
wired,wˈaɪɚd,The General American English pronunciation of 'wired' is /waɪɹd/.,gpt-3.5-turbo
wires,wˈaɪɚz,/waɪɹz/,gpt-3.5-turbo
witch,wˈɪtʃ,The General American English pronunciation of 'witch' is /wɪtʃ/.,gpt-3.5-turbo
wool,wˈʊl,The General American English pronunciation of 'wool' is /wʊl/.,gpt-3.5-turbo
workflow,wˈɚkflˌoʊ,The General American English pronunciation of 'workflow' is /ˈwɝkˌfloʊ/.,gpt-3.5-turbo
woven,wˈoʊvən,The General American English pronunciation of 'woven' is /ˈwoʊvən/.,gpt-3.5-turbo
yelp,jˈɛlp,The General American English pronunciation of 'yelp' is /jɛlp/.,gpt-3.5-turbo
yemen,jˈɛmən,The General American English pronunciation of 'Yemen' is /ˈjɛmən/.,gpt-3.5-turbo
zambia,zˈæmbiə,The General American English pronunciation of 'Zambia' is /ˈzæmbiə/.,gpt-3.5-turbo
zip,zˈɪp,The General American English pronunciation of 'zip' is /zɪp/.,gpt-3.5-turbo
zodiac,zˈoʊdiˌæk,The General American English pronunciation of 'zodiac' is /ˈzoʊdiæk/.,gpt-3.5-turbo
