grapheme,ground_truth_phoneme,predicted_phoneme,model
bolder,bˈoʊldɚ,The General American English pronunciation of 'bolder' is /ˈboʊldɚ/.,gpt-3.5-turbo
boner,bˈoʊnɚ,The General American English pronunciation of 'boner' is /ˈboʊnɚ/.,gpt-3.5-turbo
bonham,bˈɑːnhəm,The General American English pronunciation of 'bonham' is /ˈbɑnəm/.,gpt-3.5-turbo
booger,bˈuːgɚ,The General American English pronunciation of 'booger' is /ˈbʊɡɚ/.,gpt-3.5-turbo
booky,bˈʊki,The General American English pronunciation of 'booky' is /ˈbʊki/.,gpt-3.5-turbo
boondoggle,bˌundˈɑːgəl,The General American English pronunciation of 'boondoggle' is /ˈbunˌdɑɡəl/.,gpt-3.5-turbo
bootsy,bˈuːtsi,The General American English pronunciation of 'bootsy' is /ˈbʊtsi/.,gpt-3.5-turbo
bop,bˈɑːp,The General American English pronunciation of 'bop' is /bɑp/.,gpt-3.5-turbo
borneo,bˈɔːɹniˌoʊ,The General American English pronunciation of 'Borneo' is /bɔɹˈnioʊ/.,gpt-3.5-turbo
botch,bˈɑːtʃ,The General American English pronunciation of 'botch' is /bɑtʃ/.,gpt-3.5-turbo
boykin,bˈɔɪkɪn,The General American English pronunciation of 'boykin' is /ˈbɔɪkɪn/.,gpt-3.5-turbo
brampton,bɹˈæmptən,The General American English pronunciation of 'Brampton' is /ˈbɹæmptən/.,gpt-3.5-turbo
brassy,bɹˈæsi,The General American English pronunciation of 'brassy' is /ˈbɹæsi/.,gpt-3.5-turbo
breakings,bɹˈeɪkɪŋz,The General American English pronunciation of 'breakings' is /ˈbɹeɪkɪŋz/.,gpt-3.5-turbo
breakup,bɹˈeɪkˌʌp,The General American English pronunciation of 'breakup' is /ˈbɹeɪkʌp/.,gpt-3.5-turbo
breezed,bɹˈiːzd,The General American English pronunciation of 'breezed' is /bɹiːzd/.,gpt-3.5-turbo
breezes,bɹˈiːzɪz,The General American English pronunciation of 'breezes' is /ˈbɹiːzɪz/.,gpt-3.5-turbo
breezing,bɹˈiːzɪŋ,The General American English pronunciation of 'breezing' is /ˈbɹiːzɪŋ/.,gpt-3.5-turbo
bregenz,bɹˈiːgənz,The General American English pronunciation of 'Bregenz' is /bɹəˈɡɛnz/.,gpt-3.5-turbo
brest,bɹˈɛst,The General American English pronunciation of 'brest' is /bɹɛst/.,gpt-3.5-turbo
brews,bɹˈuːz,The General American English pronunciation of 'brews' is /bɹuz/.,gpt-3.5-turbo
briefer,bɹˈiːfɚ,The General American English pronunciation of 'briefer' is /ˈbɹifɚ/.,gpt-3.5-turbo
brim,bɹˈɪm,The General American English pronunciation of 'brim' is /bɹɪm/.,gpt-3.5-turbo
brimmed,bɹˈɪmd,The General American English pronunciation of 'brimmed' is /brɪmd/.,gpt-3.5-turbo
brimming,bɹˈɪmɪŋ,The General American English pronunciation of 'brimming' is /ˈbɹɪmɪŋ/.,gpt-3.5-turbo
brims,bɹˈɪmz,The General American English pronunciation of 'brims' is /bɹɪmz/.,gpt-3.5-turbo
brine,bɹˈaɪn,The General American English pronunciation of 'brine' is /bɹaɪn/.,gpt-3.5-turbo
brined,bɹˈaɪnd,The General American English pronunciation of 'brined' is /braɪnd/.,gpt-3.5-turbo
brines,bɹˈaɪnz,The General American English pronunciation of 'brines' is /bɹaɪnz/.,gpt-3.5-turbo
brining,bɹˈaɪnɪŋ,The General American English pronunciation of 'brining' is /ˈbɹaɪnɪŋ/.,gpt-3.5-turbo
brits,bɹˈɪts,The General American English pronunciation of 'brits' is /bɹɪts/.,gpt-3.5-turbo
broach,bɹˈoʊtʃ,The General American English pronunciation of 'broach' is /broʊtʃ/.,gpt-3.5-turbo
brome,bɹˈoʊm,The General American English pronunciation of 'brome' is /bɹoʊm/.,gpt-3.5-turbo
bronco,bɹˈɑːŋkoʊ,The General American English pronunciation of 'bronco' is /ˈbrɑŋkoʊ/.,gpt-3.5-turbo
brooder,bɹˈuːdɚ,The General American English pronunciation of 'brooder' is /ˈbɹuːdəɹ/.,gpt-3.5-turbo
broody,bɹˈuːdi,The General American English pronunciation of 'broody' is /ˈbɹudi/.,gpt-3.5-turbo
brownie,bɹˈaʊni,The General American English pronunciation of 'brownie' is /ˈbɹaʊni/.,gpt-3.5-turbo
brutus,bɹˈuːtəs,The General American English pronunciation of 'brutus' is /ˈbrutəs/.,gpt-3.5-turbo
brux,bɹˈʌks,The General American English pronunciation of 'brux' is /bɹʌks/.,gpt-3.5-turbo
buffon,bˈʌfən,The General American English pronunciation of 'buffon' is /bəˈfɑn/.,gpt-3.5-turbo
bulked,bˈʊlkt,The General American English pronunciation of 'bulked' is /bʌlkt/.,gpt-3.5-turbo
bullock,bˈʊlək,The General American English pronunciation of 'bullock' is /ˈbʊlək/.,gpt-3.5-turbo
bunco,bˈʌŋkoʊ,The General American English pronunciation of 'bunco' is /ˈbʌŋkoʊ/.,gpt-3.5-turbo
buoyancy,bˈɔɪənsi,The General American English pronunciation of 'buoyancy' is /ˈbɔɪənsi/.,gpt-3.5-turbo
burglary,bˈɚglɚi,The General American English pronunciation of 'burglary' is /ˈbɝɡləɹi/.,gpt-3.5-turbo
burley,bˈɚli,The General American English pronunciation of 'burley' is /ˈbɝli/.,gpt-3.5-turbo
burra,bˈʊɹə,The General American English pronunciation of 'burra' is /ˈbɜrə/.,gpt-3.5-turbo
busby,bˈʌzbi,The General American English pronunciation of 'busby' is /ˈbʌzbi/.,gpt-3.5-turbo
butthurt,bˈʌthɚt,The General American English pronunciation of 'butthurt' is /ˈbʌthɝt/.,gpt-3.5-turbo
byre,bˈaɪɹ,The General American English pronunciation of 'byre' is /baɪɹ/.,gpt-3.5-turbo
cabana,kəbˈænə,The General American English pronunciation of 'cabana' is /kəˈbænə/.,gpt-3.5-turbo
cabby,kˈæbi,The General American English pronunciation of 'cabby' is /ˈkæbi/.,gpt-3.5-turbo
caches,kˈæʃɪz,The General American English pronunciation of 'caches' is /ˈkæʃɪz/.,gpt-3.5-turbo
cachet,kˈæʃeɪ,The General American English pronunciation of 'cachet' is /kæˈʃeɪ/.,gpt-3.5-turbo
cads,kˈæds,The General American English pronunciation of 'cads' is /kædz/.,gpt-3.5-turbo
cahokia,kəhˈoʊkiə,The General American English pronunciation of 'cahokia' is /kəˈhoʊkiə/.,gpt-3.5-turbo
calumet,kˌæljəmˈɛt,The General American English pronunciation of 'calumet' is /ˈkæljəˌmɛt/.,gpt-3.5-turbo
campy,kˈæmpi,The General American English pronunciation of 'campy' is /ˈkæmpi/.,gpt-3.5-turbo
cana,kˈænə,The General American English pronunciation of 'cana' is /ˈkeɪnə/.,gpt-3.5-turbo
canasta,kənˈæstə,The General American English pronunciation of 'canasta' is /kəˈnæstə/.,gpt-3.5-turbo
cannock,kˈænək,The General American English pronunciation of 'cannock' is /ˈkænək/.,gpt-3.5-turbo
canola,kənˈoʊlə,The General American English pronunciation of 'canola' is /kəˈnoʊlə/.,gpt-3.5-turbo
cantrip,kˈæntɹɪp,The General American English pronunciation of 'cantrip' is /ˈkænˌtɹɪp/.,gpt-3.5-turbo
capsicum,kˈæpsɪkəm,The General American English pronunciation of 'capsicum' is /ˈkæpsɪkəm/.,gpt-3.5-turbo
caravel,kˈɛɹəvˌɛl,The General American English pronunciation of 'caravel' is /ˈkærəˌvɛl/.,gpt-3.5-turbo
carbimazole,kˌɑɹbəmˈɑːzəˌoʊ,The General American English pronunciation of 'carbimazole' is /kɑɹˈbɪməzoʊl/.,gpt-3.5-turbo
carborundum,kˌɑɹbɚˈʌndəm,The General American English pronunciation of 'carborundum' is /kɑːrˈbɔːrʌndəm/.,gpt-3.5-turbo
cardistry,kˈɑːɹdəstɹi,The General American English pronunciation of 'cardistry' is /ˈkɑɹdɪstri/.,gpt-3.5-turbo
carnaroli,kɑɹnɑɹˈoʊli,The General American English pronunciation of 'carnaroli' is /kɑɹnəˈroʊli/.,gpt-3.5-turbo
carpetbagger,kˈɑːɹpətbˌægɚ,The General American English pronunciation of 'carpetbagger' is /ˈkɑɹpɪtˌbæɡɚ/.,gpt-3.5-turbo
carrageenan,kˌɑɹidʒˈiːnən,The General American English pronunciation of 'carrageenan' is /ˌkærəˈɡinən/.,gpt-3.5-turbo
casimir,kˈæsɪmˌiɹ,The General American English pronunciation of 'casimir' is /ˈkæzɪmɚ/.,gpt-3.5-turbo
cassie,kˈæsi,The General American English pronunciation of 'cassie' is /ˈkæsi/.,gpt-3.5-turbo
castrato,kɑstɹˈɑːtoʊ,The General American English pronunciation of 'castrato' is /kæˈstɹɑːto/.,gpt-3.5-turbo
castries,kˈæstɹiz,The General American English pronunciation of 'castries' is /ˈkæstɹiz/.,gpt-3.5-turbo
cataclysm,kˈætəklˌɪsəm,The General American English pronunciation of 'cataclysm' is /ˈkætəˌklɪzəm/.,gpt-3.5-turbo
catapult,kˈætəpˌʌlt,The General American English pronunciation of 'catapult' is /ˈkætəˌpʌlt/.,gpt-3.5-turbo
catechumen,kˈætəkˌʌmbən,The General American English pronunciation of 'catechumen' is /ˌkætəˈkjumən/.,gpt-3.5-turbo
caterwauling,kˈætɚwˌɔlɪŋ,The General American English pronunciation of 'caterwauling' is /ˈkeɪtəɹwɔlɪŋ/.,gpt-3.5-turbo
cathepsin,kˈæθəpsən,The General American English pronunciation of 'cathepsin' is /kəˈθɛpsɪn/.,gpt-3.5-turbo
cation,kˈæʃən,The General American English pronunciation of 'cation' is /ˈkeɪʃən/.,gpt-3.5-turbo
catnip,kˈætnɪp,The General American English pronunciation of 'catnip' is /ˈkætnɪp/.,gpt-3.5-turbo
cattery,kˈætɚi,The General American English pronunciation of 'cattery' is /ˈkætəɹi/.,gpt-3.5-turbo
cavort,kəvˈɔːɹt,The General American English pronunciation of 'cavort' is /kəˈvɔɹt/.,gpt-3.5-turbo
caz,kˈɑːz,The General American English pronunciation of 'caz' is /kæz/.,gpt-3.5-turbo
ccitt,kˈɪts,The General American English pronunciation of 'ccitt' is /siːsiːaɪtiːtiː/.,gpt-3.5-turbo
cedi,sˈiːdi,The General American English pronunciation of 'cedi' is /ˈsɛdi/.,gpt-3.5-turbo
cedilla,sɛdˈɪlə,The General American English pronunciation of 'cedilla' is /səˈdɪlə/.,gpt-3.5-turbo
cefepime,sˈɛfəpˌaɪm,The General American English pronunciation of 'cefepime' is /sɛˈfɛpaɪm/.,gpt-3.5-turbo
celesta,sɪlˈɛstə,The General American English pronunciation of 'celesta' is /səˈlɛstə/.,gpt-3.5-turbo
cense,sˈɛns,The General American English pronunciation of 'cense' is /sɛns/.,gpt-3.5-turbo
censorious,sˌɛnsˈɔːɹiəs,The General American English pronunciation of 'censorious' is /sɛnˈsɔɹiəs/.,gpt-3.5-turbo
centred,sˈɛntɚd,The General American English pronunciation of 'centred' is /ˈsɛntɚd/.,gpt-3.5-turbo
centring,sˈɛntɪŋ,The General American English pronunciation of 'centring' is /ˈsɛnˌtɹɪŋ/.,gpt-3.5-turbo
centromere,sˈɛntɹəmɚ,The General American English pronunciation of 'centromere' is /ˈsɛntɹoʊmɪər/.,gpt-3.5-turbo
cep,sˈɛp,The General American English pronunciation of 'cep' is /sɛp/.,gpt-3.5-turbo
chaat,ʃˈɑːt,The General American English pronunciation of 'chaat' is /tʃɑt/.,gpt-3.5-turbo
chalupa,tʃəlˈuːpə,The General American English pronunciation of 'chalupa' is /tʃəˈlupə/.,gpt-3.5-turbo
changchun,tʃˈɑːŋtʃˈʊn,The General American English pronunciation of 'Changchun' is /ˈtʃæŋˌtʃʌn/.,gpt-3.5-turbo
changeable,tʃˈeɪndʒəbəl,The General American English pronunciation of 'changeable' is /ˈtʃeɪndʒəbəl/.,gpt-3.5-turbo
chanter,tʃˈæntɚ,The General American English pronunciation of 'chanter' is /ˈtʃæntɚ/.,gpt-3.5-turbo
chanteuse,tʃæntˈuːz,The General American English pronunciation of 'chanteuse' is /ʃænˈtɜːz/.,gpt-3.5-turbo
chapeau,ʃəpˈoʊ,"The General American English pronunciation of 'chapeau' is not a common word in English and does not have a direct equivalent in GAE. However, if we were to transcribe it following GAE pronunciation patterns, it would be /ʃæˈpoʊ/ with the stressed syllable being /ˈpoʊ/.",gpt-3.5-turbo
chaplain,tʃˈæplən,The General American English pronunciation of 'chaplain' is /ˈtʃæplɪn/.,gpt-3.5-turbo
charact,tʃˈɛɹækt,The General American English pronunciation of 'charact' is /ˈkærækt/.,gpt-3.5-turbo
charadriidae,kˈɛɹədɹˌaɪd,The General American English pronunciation of 'charadriidae' is /ˌkærəˈdraɪdiː/.,gpt-3.5-turbo
chaser,tʃˈeɪsɚ,The General American English pronunciation of 'chaser' is /ˈtʃeɪsɚ/.,gpt-3.5-turbo
chaste,tʃˈeɪst,The General American English pronunciation of 'chaste' is /tʃeɪst/.,gpt-3.5-turbo
chastise,tʃæstˈaɪz,The General American English pronunciation of 'chastise' is /tʃæsˈtaɪz/.,gpt-3.5-turbo
chatelaine,tʃˈætəlˌeɪn,The General American English pronunciation of 'chatelaine' is /ˈʃætəˌleɪn/.,gpt-3.5-turbo
chatted,tʃˈætəd,The General American English pronunciation of 'chatted' is /ˈtʃætɪd/.,gpt-3.5-turbo
chatty,tʃˈæti,The General American English pronunciation of 'chatty' is /ˈtʃæti/.,gpt-3.5-turbo
chavs,tʃˈɑːvz,The General American English pronunciation of 'chavs' is /tʃævz/.,gpt-3.5-turbo
chaw,tʃˈɔː,The General American English pronunciation of 'chaw' is /tʃɔ/.,gpt-3.5-turbo
cheated,tʃˈiːtəd,The General American English pronunciation of 'cheated' is /ˈtʃitɪd/.,gpt-3.5-turbo
chelation,tʃˈɛlətən,The General American English pronunciation of 'chelation' is /kɪˈleɪʃən/.,gpt-3.5-turbo
cheshunt,tʃˈɛʃˈʌnt,The General American English pronunciation of 'Cheshunt' is /ˈtʃɛzˌhʌnt/.,gpt-3.5-turbo
chevalier,ʃˌɛvəlˈɪɹ,The General American English pronunciation of 'chevalier' is /ʃəˈvæljɚ/.,gpt-3.5-turbo
chez,tʃˈɛz,The General American English pronunciation of 'chez' is /ʃeɪz/.,gpt-3.5-turbo
chigger,tʃˈɪgɚ,The General American English pronunciation of 'chigger' is /ˈtʃɪɡɚ/.,gpt-3.5-turbo
chiro,tʃˈɪɹoʊ,The General American English pronunciation of 'chiro' is /ˈkaɪɹoʊ/.,gpt-3.5-turbo
chiron,tʃˈaɪɹən,The General American English pronunciation of 'chiron' is /ˈkaɪɹɑn/.,gpt-3.5-turbo
chivalry,ʃˈɪvəlɹi,The General American English pronunciation of 'chivalry' is /ˈʃɪvəlɹi/.,gpt-3.5-turbo
chomp,tʃˈɑːmp,The General American English pronunciation of 'chomp' is /tʃɑmp/.,gpt-3.5-turbo
chomps,tʃˈɑːmps,The General American English pronunciation of 'chomps' is /tʃɑmps/.,gpt-3.5-turbo
chopper,tʃˈɑːpɚ,The General American English pronunciation of 'chopper' is /ˈtʃɑpɚ/.,gpt-3.5-turbo
chore,tʃˈɔːɹ,The General American English pronunciation of 'chore' is /tʃɔɹ/.,gpt-3.5-turbo
chorister,kˈɔːɹɪstɚ,The General American English pronunciation of 'chorister' is /ˈkɔɹɪstɚ/.,gpt-3.5-turbo
chronograph,kɹˈɑːnəgɹˌæf,The General American English pronunciation of 'chronograph' is /ˈkɹɑnəˌɡɹæf/.,gpt-3.5-turbo
chud,tʃˈʌd,The General American English pronunciation of 'chud' is /tʃʌd/.,gpt-3.5-turbo
chuff,tʃˈʌf,The General American English pronunciation of 'chuff' is /tʃʌf/.,gpt-3.5-turbo
chump,tʃˈʌmp,The General American English pronunciation of 'chump' is /tʃʌmp/.,gpt-3.5-turbo
cifs,sˈɪfs,The General American English pronunciation of 'cifs' is /sɪfs/.,gpt-3.5-turbo
cirque,sˈɚk,The General American English pronunciation of 'cirque' is /sɪɹk/.,gpt-3.5-turbo
clade,klˈeɪd,The General American English pronunciation of 'clade' is /kleɪd/.,gpt-3.5-turbo
clag,klˈæg,The General American English pronunciation of 'clag' is /klæɡ/.,gpt-3.5-turbo
clam,klˈæm,The General American English pronunciation of 'clam' is /klæm/.,gpt-3.5-turbo
clammed,klˈæmd,The General American English pronunciation of 'clammed' is /klæmd/.,gpt-3.5-turbo
clamming,klˈæmɪŋ,The General American English pronunciation of 'clamming' is /ˈklæmɪŋ/.,gpt-3.5-turbo
clams,klˈæmz,The General American English pronunciation of 'clams' is /klæmz/.,gpt-3.5-turbo
clarinetist,klˌɛɹənˈɛtɪst,The General American English pronunciation of 'clarinetist' is /ˌklærəˈnɛtɪst/.,gpt-3.5-turbo
clarithromycin,klˌæɹɪθɪmsˈɛnɪkəs,The General American English pronunciation of 'clarithromycin' is /kləˌɹɪθɹoʊˈmaɪsɪn/.,gpt-3.5-turbo
classist,klˈæsɪst,The General American English pronunciation of 'classist' is /ˈklæsɪst/.,gpt-3.5-turbo
clatsop,klˈætskɑp,The General American English pronunciation of 'Clatsop' is /ˈklætsɑp/.,gpt-3.5-turbo
clavis,klˈævɪs,The General American English pronunciation of 'clavis' is /ˈkleɪvɪs/.,gpt-3.5-turbo
cleaver,klˈiːvɚ,The General American English pronunciation of 'cleaver' is /ˈkliːvɚ/.,gpt-3.5-turbo
clerihew,klˈɛɹihˌʊ,The General American English pronunciation of 'clerihew' is /ˈklɛɹɪˌhju/.,gpt-3.5-turbo
clippings,klˈɪpɪŋz,The General American English pronunciation of 'clippings' is /ˈklɪpɪŋz/.,gpt-3.5-turbo
cloe,klˈoʊ,"I'm sorry, but the word ""cloe"" does not exist in English. If you provide a different word or if there was a typo, I'd be happy to transcribe it for you in General American English phonemic transcription.",gpt-3.5-turbo
cloze,klˈoʊz,The General American English pronunciation of 'cloze' is /kloʊz/.,gpt-3.5-turbo
coaxed,kˈoʊkst,The General American English pronunciation of 'coaxed' is /koʊkst/.,gpt-3.5-turbo
coaxes,kˈoʊksɪz,The General American English pronunciation of 'coaxes' is /ˈkoʊksɪz/.,gpt-3.5-turbo
coaxing,kˈoʊksɪŋ,The General American English pronunciation of 'coaxing' is /ˈkoʊksɪŋ/.,gpt-3.5-turbo
cobber,kˈɑːbɚ,The General American English pronunciation of 'cobber' is /ˈkɑbɚ/.,gpt-3.5-turbo
cobbett,kˈɑːbɪt,The General American English pronunciation of 'cobbett' is /ˈkɑbɪt/.,gpt-3.5-turbo
cobble,kˈɑːbəl,The General American English pronunciation of 'cobble' is /ˈkɑbəl/.,gpt-3.5-turbo
cockle,kˈɑːkəl,The General American English pronunciation of 'cockle' is /ˈkɑkəl/.,gpt-3.5-turbo
cockrill,kˈɑːkɹəl,The General American English pronunciation of 'cockrill' is /ˈkɑkɹɪl/.,gpt-3.5-turbo
cocky,kˈɑːki,The General American English pronunciation of 'cocky' is /ˈkɑki/.,gpt-3.5-turbo
cofounder,kˈoʊfˈaʊndɚ,The General American English pronunciation of 'cofounder' is /koʊˈfaʊndɚ/.,gpt-3.5-turbo
coincide,kˌoʊɪnsˈaɪd,The General American English pronunciation of 'coincide' is /koʊɪnˈsaɪd/.,gpt-3.5-turbo
coldly,kˈoʊldli,The General American English pronunciation of 'coldly' is /ˈkoʊldli/.,gpt-3.5-turbo
coli,kˈoʊli,The General American English pronunciation of 'coli' is /ˈkoʊli/.,gpt-3.5-turbo
collab,kˈɑːləb,The General American English pronunciation of 'collab' is /kəˈlæb/.,gpt-3.5-turbo
collaborator,kəlˈæbɚˌeɪtɚ,The General American English pronunciation of 'collaborator' is /kəˈlæbəˌɹeɪtəɹ/.,gpt-3.5-turbo
collate,kəlˈeɪt,The General American English pronunciation of 'collate' is /kəˈleɪt/.,gpt-3.5-turbo
collation,kəlˈeɪʃən,The General American English pronunciation of 'collation' is /kəˈleɪʃən/.,gpt-3.5-turbo
colonize,kˈɑːlənˌaɪz,The General American English pronunciation of 'colonize' is /ˈkɑləˌnaɪz/.,gpt-3.5-turbo
colter,kˈoʊltɚ,The General American English pronunciation of 'colter' is /ˈkoʊltɚ/.,gpt-3.5-turbo
columbine,kˈɑːləmbˌaɪn,The General American English pronunciation of 'columbine' is /ˈkɑləmbaɪn/.,gpt-3.5-turbo
comedienne,kəmˌidiˈɛn,The General American English pronunciation of 'comedienne' is /ˌkɑməˈdiɛn/.,gpt-3.5-turbo
comey,kˈʌmi,The General American English pronunciation of 'comey' is /ˈkoʊmi/.,gpt-3.5-turbo
comitatus,kɔmətˈeɪtəs,The General American English pronunciation of 'comitatus' is /ˌkɑmɪˈteɪtəs/.,gpt-3.5-turbo
commendable,kəmˈɛndəbəl,The General American English pronunciation of 'commendable' is /kəˈmɛndəbəl/.,gpt-3.5-turbo
competitively,kəmpˈɛtɪtɪvli,The General American English pronunciation of 'competitively' is /kəmˈpɛtətɪvli/.,gpt-3.5-turbo
